"cbsa","zcta5","cbsaname15","zipname","pop16","afact"
"CBSA (current)","ZIP census tabulation area","2015 CBSA name","ZCTA name","Population (2016 est.)","cbsa to zcta5 allocation factor"
"40900","95638","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Clay, CA",2407.06,0.001 
"40900","95639","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Hood, CA",302.083,0 
"40900","95641","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Isleton, CA",2086.83,0.001 
"40900","95645","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Knights Landing, CA",1216.276,0.001 
"40900","95648","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Lincoln, CA",51716.447,0.023 
"40900","95650","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Loomis, CA",13593.669,0.006 
"40900","95651","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Lotus, CA",653.068,0 
"40900","95652","Sacramento--Roseville--Arden-Arcade, CA (Metro)","McClellan Park, CA",788.832,0 
"40900","95653","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Madison, CA",566.235,0 
"40900","95655","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Mather, CA",4604.903,0.002 
"40900","95658","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Newcastle, CA",6864,0.003 
"40900","95660","Sacramento--Roseville--Arden-Arcade, CA (Metro)","North Highlands, CA",32785.113,0.014 
"40900","95661","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Roseville, CA",32535.47,0.014 
"40900","95662","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Orangevale, CA",33686.025,0.015 
"40900","95663","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Penryn, CA",2595.979,0.001 
"40900","95664","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Pilot Hill, CA",1414.809,0.001 
"40900","95667","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Placerville, CA",37652.375,0.016 
"40900","95668","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Pleasant Grove, CA",149.621,0 
"40900","95670","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Rancho Cordova, CA",56545.086,0.025 
"40900","95672","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Rescue, CA",4893.394,0.002 
"40900","95673","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Rio Linda, CA",16497.165,0.007 
"40900","95677","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Rocklin, CA",25482.533,0.011 
"40900","95678","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Roseville, CA",44986.778,0.02 
"40900","95679","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Rumsey, CA",59.095,0 
"40900","95680","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Ryde, CA (PO Boxes)",155.845,0 
"40900","95681","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Sheridan, CA",1338.944,0.001 
"40900","95682","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Cameron Park, CA",29848.37,0.013 
"40900","95683","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Rancho Murieta, CA",6596.731,0.003 
"40900","95684","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Somerset, CA",3508.316,0.002 
"40900","95690","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Walnut Grove, CA",2345.149,0.001 
"40900","95691","Sacramento--Roseville--Arden-Arcade, CA (Metro)","West Sacramento, CA",37323.134,0.016 
"40900","95693","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Wilton, CA",7213.707,0.003 
"40900","95694","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Winters, CA",8632.123,0.004 
"40900","95695","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Woodland, CA",40771.04,0.018 
"40900","95697","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Yolo, CA",456.641,0 
"40900","95698","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Zamora, CA (PO Boxes)",253.57,0 
"40900","95701","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Alta, CA",1073.558,0 
"40900","95703","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Applegate, CA",979.635,0 
"40900","95709","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Camino, CA",4892.369,0.002 
"40900","95713","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Colfax, CA",10369.719,0.005 
"40900","95714","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Dutch Flat, CA (PO Boxes)",417.191,0 
"40900","95715","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Emigrant Gap, CA (PO Boxes)",116.857,0 
"40900","95717","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Gold Run, CA (PO Boxes)",252.281,0 
"40900","95720","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Kyburz, CA (PO Boxes)",160.96,0 
"40900","95721","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Echo Lake, CA (PO Boxes)",37.933,0 
"40900","95722","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Meadow Vista, CA",5007.389,0.002 
"40900","95724","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Norden, CA (PO Boxes)",29.487,0 
"40900","95726","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Pollock Pines, CA",9065.03,0.004 
"40900","95728","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Soda Springs, CA (PO Boxes)",303.611,0 
"40900","95735","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Twin Bridges, CA (PO Boxes)",69.715,0 
"40900","95736","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Weimar, CA (PO Boxes)",262.11,0 
"40900","95742","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Rancho Cordova, CA",8271.532,0.004 
"40900","95746","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Granite Bay, CA",23436.984,0.01 
"40900","95747","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Roseville, CA",56648.479,0.025 
"40900","95757","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Elk Grove, CA",42934.258,0.019 
"40900","95758","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Elk Grove, CA",64510.265,0.028 
"40900","95762","Sacramento--Roseville--Arden-Arcade, CA (Metro)","El Dorado Hills, CA",39775.614,0.017 
"40900","95765","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Rocklin, CA",37103.826,0.016 
"40900","95776","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Woodland, CA",23532.581,0.01 
"40900","95811","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Sacramento, CA",8107.148,0.004 
"40900","95814","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Sacramento, CA",10591.062,0.005 
"40900","95815","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Sacramento, CA",26344.227,0.011 
"40900","95816","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Sacramento, CA",16629.526,0.007 
"40900","95817","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Sacramento, CA",14446.627,0.006 
"40900","95818","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Sacramento, CA",21146.899,0.009 
"40900","95819","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Sacramento, CA",18296.855,0.008 
"40900","95820","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Sacramento, CA",36805.062,0.016 
"40900","95821","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Arden-Arcade, CA",35812.35,0.016 
"40900","95822","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Sacramento, CA",45202.551,0.02 
"40900","95823","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Sacramento, CA",78973.972,0.034 
"40900","95824","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Sacramento, CA",32258.869,0.014 
"40900","95825","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Arden-Arcade, CA",33180.063,0.014 
"40900","95826","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Rosemont, CA",39097.907,0.017 
"40900","95827","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Rancho Cordova, CA",21635.783,0.009 
"40900","95828","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Florin, CA",61763.762,0.027 
"40900","95829","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Vineyard, CA",26424.284,0.012 
"40900","95830","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Vineyard, CA",996.982,0 
"40900","95831","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Sacramento, CA",44107.366,0.019 
"40900","95832","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Sacramento, CA",12728.062,0.006 
"40900","95833","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Sacramento, CA",39807.749,0.017 
"40900","95834","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Sacramento, CA",27645.427,0.012 
"40900","95835","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Sacramento, CA",38359.244,0.017 
"40900","95837","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Sacramento, CA",225.228,0 
"40900","95838","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Sacramento, CA",39243.077,0.017 
"40900","95841","Sacramento--Roseville--Arden-Arcade, CA (Metro)","North Highlands, CA",20759.421,0.009 
"40900","95842","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Foothill Farms, CA",33950.749,0.015 
"40900","95843","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Antelope, CA",48085.686,0.021 
"40900","95864","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Arden-Arcade, CA",23960.651,0.01 
"40900","95912","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Arbuckle, CA",131.083,0 
"40900","95937","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Dunnigan, CA",1602.003,0.001 
"40900","96140","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Carnelian Bay, CA (PO Boxes)",1277.785,0.001 
"40900","96141","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Homewood, CA (PO Boxes)",812.54,0 
"40900","96142","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Tahoma, CA",1070.516,0 
"40900","96143","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Kings Beach, CA",4820.636,0.002 
"40900","96145","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Sunnyside-Tahoe City, CA",3452.204,0.002 
"40900","96146","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Olympic Valley, CA",1491.842,0.001 
"40900","96148","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Tahoe Vista, CA",860.594,0 
"40900","96150","Sacramento--Roseville--Arden-Arcade, CA (Metro)","South Lake Tahoe, CA",30543.472,0.013 
"40900","96155","Sacramento--Roseville--Arden-Arcade, CA (Metro)","South Lake Tahoe, CA",8.202,0 
"40900","96161","Sacramento--Roseville--Arden-Arcade, CA (Metro)","Truckee, CA",1901.388,0.001 
"40940","85530","Safford, AZ (Micro)","Bylas, AZ",2090.068,0.056 
"40940","85531","Safford, AZ (Micro)","Central, AZ",629.344,0.017 
"40940","85533","Safford, AZ (Micro)","Clifton, AZ",9.092,0 
"40940","85535","Safford, AZ (Micro)","Eden, AZ",21.214,0.001 
"40940","85536","Safford, AZ (Micro)","Fort Thomas, AZ",412.155,0.011 
"40940","85542","Safford, AZ (Micro)","Peridot, AZ",2725.473,0.072 
"40940","85543","Safford, AZ (Micro)","Pima, AZ",3860.918,0.103 
"40940","85546","Safford, AZ (Micro)","Safford, AZ",19877.365,0.529 
"40940","85551","Safford, AZ (Micro)","Solomon, AZ",409.124,0.011 
"40940","85552","Safford, AZ (Micro)","Thatcher, AZ",6281.316,0.167 
"40940","85643","Safford, AZ (Micro)","Willcox, AZ",1279.901,0.034 
"40940","99999","Safford, AZ (Micro)","99999",3.031,0 
"40980","48415","Saginaw, MI (Metro)","Birch Run, MI",8784.76,0.046 
"40980","48417","Saginaw, MI (Metro)","Burt, MI",2866.12,0.015 
"40980","48420","Saginaw, MI (Metro)","Clio, MI",26.903,0 
"40980","48457","Saginaw, MI (Metro)","Montrose, MI",1392.225,0.007 
"40980","48460","Saginaw, MI (Metro)","New Lothrop, MI",818.617,0.004 
"40980","48601","Saginaw, MI (Metro)","Saginaw, MI",36901.18,0.192 
"40980","48602","Saginaw, MI (Metro)","Saginaw, MI",28938.881,0.15 
"40980","48603","Saginaw, MI (Metro)","Saginaw, MI",25858.498,0.134 
"40980","48604","Saginaw, MI (Metro)","Saginaw, MI",12411.848,0.065 
"40980","48607","Saginaw, MI (Metro)","Saginaw, MI",1704.491,0.009 
"40980","48609","Saginaw, MI (Metro)","Shields, MI",11972.754,0.062 
"40980","48614","Saginaw, MI (Metro)","Brant, MI",1297.104,0.007 
"40980","48616","Saginaw, MI (Metro)","Chesaning, MI",7200.371,0.037 
"40980","48623","Saginaw, MI (Metro)","Freeland, MI",11839.201,0.062 
"40980","48626","Saginaw, MI (Metro)","Hemlock, MI",5374.817,0.028 
"40980","48637","Saginaw, MI (Metro)","Merrill, MI",2615.347,0.014 
"40980","48638","Saginaw, MI (Metro)","Saginaw, MI",12415.692,0.065 
"40980","48649","Saginaw, MI (Metro)","Oakley, MI",1477.738,0.008 
"40980","48655","Saginaw, MI (Metro)","Saint Charles, MI",6206.885,0.032 
"40980","48708","Saginaw, MI (Metro)","Bay City, MI",26.903,0 
"40980","48722","Saginaw, MI (Metro)","Bridgeport, MI",3000.635,0.016 
"40980","48724","Saginaw, MI (Metro)","Carrollton, MI (PO Boxes)",344.934,0.002 
"40980","48734","Saginaw, MI (Metro)","Frankenmuth, MI",7017.815,0.036 
"40980","48747","Saginaw, MI (Metro)","Munger, MI",20.177,0 
"40980","48757","Saginaw, MI (Metro)","Reese, MI",795.557,0.004 
"40980","48807","Saginaw, MI (Metro)","Bannister, MI",263.264,0.001 
"40980","48831","Saginaw, MI (Metro)","Elsie, MI",561.118,0.003 
"40980","48841","Saginaw, MI (Metro)","Henderson, MI",192.164,0.001 
"41060","55320","St. Cloud, MN (Metro)","Clearwater, MN",1986.954,0.01 
"41060","55329","St. Cloud, MN (Metro)","Eden Valley, MN",1096.286,0.006 
"41060","55353","St. Cloud, MN (Metro)","Kimball, MN",2628.607,0.013 
"41060","55371","St. Cloud, MN (Metro)","Princeton, MN",116.489,0.001 
"41060","55382","St. Cloud, MN (Metro)","South Haven, MN",1906.36,0.01 
"41060","55389","St. Cloud, MN (Metro)","Watkins, MN",432.935,0.002 
"41060","56301","St. Cloud, MN (Metro)","St. Cloud, MN",33512.679,0.171 
"41060","56303","St. Cloud, MN (Metro)","St. Cloud, MN",26848.167,0.137 
"41060","56304","St. Cloud, MN (Metro)","St. Cloud, MN",7004.918,0.036 
"41060","56307","St. Cloud, MN (Metro)","Albany, MN",5328.51,0.027 
"41060","56310","St. Cloud, MN (Metro)","Avon, MN",5290.279,0.027 
"41060","56312","St. Cloud, MN (Metro)","Belgrade, MN",1993.154,0.01 
"41060","56314","St. Cloud, MN (Metro)","Bowlus, MN",57.862,0 
"41060","56316","St. Cloud, MN (Metro)","Brooten, MN",1124.184,0.006 
"41060","56320","St. Cloud, MN (Metro)","Cold Spring, MN",8348.722,0.043 
"41060","56321","St. Cloud, MN (Metro)","Collegeville, MN (PO Boxes)",1587.084,0.008 
"41060","56325","St. Cloud, MN (Metro)","Elrosa, MN",218.017,0.001 
"41060","56329","St. Cloud, MN (Metro)","Foley, MN",7231.655,0.037 
"41060","56330","St. Cloud, MN (Metro)","Foreston, MN",280.821,0.001 
"41060","56331","St. Cloud, MN (Metro)","Freeport, MN",2075.815,0.011 
"41060","56335","St. Cloud, MN (Metro)","Greenwald, MN",205.618,0.001 
"41060","56336","St. Cloud, MN (Metro)","Grey Eagle, MN",79.561,0 
"41060","56340","St. Cloud, MN (Metro)","Holdingford, MN",1936.325,0.01 
"41060","56352","St. Cloud, MN (Metro)","Melrose, MN",6063.156,0.031 
"41060","56356","St. Cloud, MN (Metro)","New Munich, MN",309.977,0.002 
"41060","56357","St. Cloud, MN (Metro)","Oak Park, MN",738.455,0.004 
"41060","56362","St. Cloud, MN (Metro)","Paynesville, MN",5347.108,0.027 
"41060","56367","St. Cloud, MN (Metro)","Rice, MN",6505.26,0.033 
"41060","56368","St. Cloud, MN (Metro)","Richmond, MN",4379.979,0.022 
"41060","56369","St. Cloud, MN (Metro)","Rockville, MN",545.56,0.003 
"41060","56371","St. Cloud, MN (Metro)","Roscoe, MN",102.293,0.001 
"41060","56373","St. Cloud, MN (Metro)","Royalton, MN",298.502,0.002 
"41060","56374","St. Cloud, MN (Metro)","St. Joseph, MN",10196.187,0.052 
"41060","56375","St. Cloud, MN (Metro)","St. Stephen, MN",880.336,0.004 
"41060","56376","St. Cloud, MN (Metro)","St. Martin, MN",369.906,0.002 
"41060","56377","St. Cloud, MN (Metro)","Sartell, MN",18250.206,0.093 
"41060","56378","St. Cloud, MN (Metro)","Sauk Centre, MN",6597.35,0.034 
"41060","56379","St. Cloud, MN (Metro)","Sauk Rapids, MN",16810.764,0.086 
"41060","56387","St. Cloud, MN (Metro)","Waite Park, MN",6957.957,0.036 
"41100","84722","St. George, UT (Metro)","Central, UT",713.541,0.004 
"41100","84725","St. George, UT (Metro)","Enterprise, UT",2278.689,0.014 
"41100","84733","St. George, UT (Metro)","Gunlock, UT (PO Boxes)",234.366,0.001 
"41100","84737","St. George, UT (Metro)","Hurricane, UT",17215.475,0.107 
"41100","84738","St. George, UT (Metro)","Ivins, UT",7980.054,0.05 
"41100","84745","St. George, UT (Metro)","La Verkin, UT",4717.49,0.029 
"41100","84746","St. George, UT (Metro)","Leeds, UT",1333.103,0.008 
"41100","84756","St. George, UT (Metro)","Newcastle, UT",9.282,0 
"41100","84757","St. George, UT (Metro)","New Harmony, UT",1275.091,0.008 
"41100","84763","St. George, UT (Metro)","Rockville, UT",284.256,0.002 
"41100","84765","St. George, UT (Metro)","Santa Clara, UT",7127.285,0.044 
"41100","84767","St. George, UT (Metro)","Springdale, UT",787.795,0.005 
"41100","84770","St. George, UT (Metro)","St. George, UT",45400.913,0.283 
"41100","84774","St. George, UT (Metro)","Toquerville, UT",1623.16,0.01 
"41100","84779","St. George, UT (Metro)","Virgin, UT",743.707,0.005 
"41100","84780","St. George, UT (Metro)","Washington, UT",21761.251,0.136 
